id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,price
2417803,Sagrada Familia square. Airbnb cleaning protocol.,12343415,Armando,la Sagrada Família,41.40197,2.17157,Entire home/apt,3,159,2020-02-16,1.9,1,41,41.04
17556850,Cozy single/tween room. Private bath.+breakfast.,119155770,Anna,el Camp de l'Arpa del Clot,41.40785,2.18564,Private room,2,200,2020-02-29,4.18,1,203,203.3
43983266,Spacious and clean room in heart of Barcelona..,336565813,Prissa,el Raval,41.38035,2.17275,Private room,27,0,,,5,365,365.0
40385005,Oasis sunny room,294462605,Hotel Oasis,"Sant Pere, Santa Caterina i la Ribera",41.38244,2.1837,Private room,1,3,2020-03-10,0.25,7,6,5.67
38015047,Habitación privada en el corazón de Gracia,288387531,Flavia,la Vila de Gràcia,41.40451,2.1573,Private room,2,1,2019-08-26,0.06,1,0,0.0
11930629,Tordera  HUTB-009446,400416,Cens Sl,el Camp d'en Grassot i Gràcia Nova,41.40353,2.16318,Entire home/apt,30,37,2019-10-22,0.63,7,202,202.44
20954832,Nice apartment in Barcelona,150705574,Jesper,el Fort Pienc,41.39982,2.18302,Private room,1,11,2018-04-30,0.3,1,0,0.0
23211640,Attic Apartment in Bonanova with Private Terrace,171236207,My Space,Sant Gervasi - la Bonanova,41.40375,2.13597,Entire home/apt,1,5,2019-10-24,0.15,73,245,245.05
42167791,National Palace SAT1,333961796,Borau,el Poble Sec,41.37205,2.15933,Entire home/apt,3,0,,,20,1,1.0
37381490,Llull Apartment,86551441,Maria Soledad,la Vila Olímpica del Poblenou,41.39271,2.19338,Entire home/apt,90,0,,,33,40,40.0
5475163,2 BedRooms Apartment with Terrace #2,28388457,Eduardo,la Vila Olímpica del Poblenou,41.39221,2.19133,Entire home/apt,1,69,2021-01-21,0.96,11,359,359.02
14618817,Nice room  with private bathroom inside.,51305426,Assumpcio,Sant Antoni,41.37917,2.1566,Private room,3,46,2019-11-03,0.86,1,331,330.99
4657312,Picasso Terrace by Cocoon Barcelona,3348832,Mathieu,el Fort Pienc,41.39186,2.18265,Entire home/apt,3,167,2020-12-20,2.39,5,274,274.3
41544235,Apartamento acogedor,108802495,Álvaro,la Nova Esquerra de l'Eixample,41.38302,2.14669,Entire home/apt,2,1,2020-02-23,0.08,4,179,179.0
2003655,"Close to ""Las Ramblas """,9991796,Jorge Armando,el Raval,41.38138,2.16778,Private room,2,48,2019-09-07,0.69,1,88,88.0
35367096,Cozy room gotic area beach and rambla,52670481,Mr Bnb,"Sant Pere, Santa Caterina i la Ribera",41.38695,2.1829,Private room,1,11,2019-10-09,0.54,1,365,365.0
41507074,Apartment facing the sea,30363555,Felipe,la Barceloneta,41.37791,2.18994,Private room,30,0,,,1,179,179.0
19635203,Comfortable bedroom with private bathroom,3014342,Joan,el Congrés i els Indians,41.42021,2.18127,Private room,3,21,2019-11-01,0.88,1,11,11.11
44585025,Pintor 3 long term,9478280,Simona & Pia,"Sant Pere, Santa Caterina i la Ribera",41.38253,2.18387,Entire home/apt,32,0,,,45,41,41.02
17249667,White boutique apartment in the center,1432835,Angel,Sant Antoni,41.38258,2.1615,Entire home/apt,3,125,2020-08-31,2.6,35,9,8.97
18871307,Stunning room with en-suite bathroom AC (old town),131483077,Ana,"Sant Pere, Santa Caterina i la Ribera",41.38445,2.18109,Private room,1,318,2021-02-01,7.07,2,1,1.0
34133454,Be Mate Paseo de Gracia Balcony,54310958,Be Mate,la Dreta de l'Eixample,41.3962,2.15941,Entire home/apt,2,16,2020-10-04,0.82,7,0,0.0
7150448,Gotic Deluxe Room with mini Fridge.,37447164,Joseph,el Barri Gòtic,41.3804,2.17896,Private room,2,99,2021-01-31,2.1,4,90,90.0
43933594,BARCELONA| SPACIOUS APARTMENT IN SANT ANTONI,299462,Stay U-Nique,Sant Antoni,41.38294,2.16089,Entire home/apt,1,0,,,29,225,225.02
34298679,Apartment Deluxe by Coliseum EnjoyBCN Apts,258725650,Coliseum,la Dreta de l'Eixample,41.38767,2.1669,Entire home/apt,1,7,2020-03-15,0.37,4,1,1.0
39121698,One Bedroom in the best neighborhood in Barcelona,299994310,Yves,Sant Gervasi - Galvany,41.4016,2.14289,Private room,1,1,2019-10-07,0.06,1,0,0.0
41192965,Cute apartment in Gracia (2 bedrooms),1310304,Luis,la Dreta de l'Eixample,41.39739,2.16093,Entire home/apt,32,0,,,58,365,365.0
31508896,room for rent,235929929,Mariam,la Prosperitat,41.44003,2.1823,Private room,1,9,2019-10-04,0.36,3,365,365.0
42563924,Newly decorated flat near Paseo de Gracia,207109354,Julio,la Dreta de l'Eixample,41.39665,2.16903,Entire home/apt,32,0,,,1,1,1.0
44443957,Hospédate en el corazón histórico de la ciudad,20003337,Eva,"Sant Pere, Santa Caterina i la Ribera",41.38643,2.17614,Private room,2,0,,,2,365,365.0
42214702,Sunny bedroom for 3p in San Pau Hospital area,335313863,Habitacion,el Camp de l'Arpa del Clot,41.41261,2.17694,Private room,30,0,,,1,0,0.0
33755023,Dreamed private room in the middle of Barri Gòtic,101486625,Iggy,el Barri Gòtic,41.38132,2.17756,Private room,3,13,2021-01-28,1.06,2,306,306.04
29205683,Modernist room with balcony in the center area,4933352,Alba,Sant Antoni,41.38333,2.16342,Private room,1,9,2019-07-21,0.32,2,365,365.0
18064885,Central room in gothic,7770708,Javier,el Barri Gòtic,41.37749,2.17666,Private room,1,27,2019-08-17,0.58,1,90,90.0
19107447,"Single room in Barcelona in clean, spacious flat",8472931,Alex,la Verneda i la Pau,41.42418,2.20345,Private room,5,26,2020-03-01,0.59,2,0,0.0
39101774,Magnificent 3 bedrooms & 3 bathrooms  apartment,48131122,Ak-Bcn,el Parc i la Llacuna del Poblenou,41.39297,2.1895,Entire home/apt,3,0,,,2,79,79.03
1814248,"Diagonal Mar 2 balcon, Wi-Fi free parking.",9503026,Таtiana,el Besòs i el Maresme,41.41356,2.21735,Entire home/apt,1,342,2020-10-05,4.15,2,339,338.9
5276663,"Cozy apartment in Poble Sec, central location",26521943,Alice,el Poble Sec,41.37261,2.16561,Entire home/apt,1,31,2020-09-05,0.53,24,180,180.0
6235783,Lovely quiet apartment next to El Born,209493079,Emily And Amira,"Sant Pere, Santa Caterina i la Ribera",41.38845,2.18031,Entire home/apt,3,148,2020-02-11,2.12,1,132,132.01
38563434,Single bright room with exterior window,80541272,Toly,Vilapicina i la Torre Llobeta,41.43018,2.16699,Private room,30,2,2020-01-05,0.13,5,32,32.0
13044882,Cosy apartment in perfect location,16635144,Diego,el Fort Pienc,41.40192,2.18101,Private room,2,59,2019-11-16,1.02,2,364,364.0
19674922,Paseo de Gracia Apartment 1-2,86551441,Maria Soledad,el Camp d'en Grassot i Gràcia Nova,41.40145,2.16554,Entire home/apt,3,5,2020-02-04,0.12,33,214,214.0
35155986,Beach Side family 1 bedroom apartment,264750238,Cristina,el Poblenou,41.4,2.20637,Entire home/apt,3,1,2021-01-18,1.0,3,261,261.06
43420312,Barcelona Room with a View (Hotel Quality) 4.1a,131794,Damien,la Dreta de l'Eixample,41.39556,2.16758,Private room,14,0,,,27,0,0.0
2779667,Room quite centre of Barcelona,857741,Rosa,el Fort Pienc,41.39212,2.17963,Private room,30,39,2019-04-09,0.56,1,40,40.0
40932235,Family Sunrise beach apartment Barcelona,318331769,Elena,la Barceloneta,41.37923,2.18862,Entire home/apt,32,1,2020-05-31,0.12,5,365,365.0
31616193,"Exeptional Location,sunny and confortable/CM",127696521,Geni,el Barri Gòtic,41.38185,2.18123,Entire home/apt,32,1,2019-10-31,0.06,1,365,365.0
44697708,Hostal Ola Living Diagonal 12,33278356,Júlia,Sant Gervasi - Galvany,41.39577,2.15148,Private room,1,0,,,33,358,357.98
1021297,Doble Desayuno Preciosa Centro,5621279,Norma,la Nova Esquerra de l'Eixample,41.38714,2.14906,Private room,2,264,2020-11-10,2.79,2,167,166.76
20193305,Single room in atico flat with great terrace view,2325874,Egor,la Trinitat Vella,41.45077,2.19068,Private room,3,0,,,1,179,179.0
19692712,Mestral Mar Doble hab. 5-6,134881865,Mestral,el Fort Pienc,41.39741,2.17827,Private room,4,1,2017-08-14,0.02,12,0,0.0
39548773,NICE DOUBLE ROOM IN THE CENTER OF BCN - ARI,303286899,Mateo Y Maggie,l'Antiga Esquerra de l'Eixample,41.38951,2.15738,Private room,1,2,2019-11-09,0.13,12,90,90.0
21813901,"Habitación individual en Poble Nou, cerca playa",6193643,Lucas,el Parc i la Llacuna del Poblenou,41.39403,2.18732,Private room,20,0,,,1,0,0.0
7558489,Single Room in the center of BCN,2690440,Sara,el Poble Sec,41.37492,2.15535,Private room,31,3,2019-09-15,0.05,3,347,347.0
14397132,"Barcelona, La Boquería, Plaza Cataluña",56503135,Flor,el Barri Gòtic,41.38154,2.17436,Private room,2,163,2019-11-17,2.97,1,315,315.0
40946821,Cómoda habitación en el Born,25197022,Josep,"Sant Pere, Santa Caterina i la Ribera",41.38266,2.18149,Private room,2,1,2020-03-03,0.09,1,0,0.0
24901093,"Small room, exterior and natural light",74330994,Francys,la Dreta de l'Eixample,41.40006,2.1665,Private room,3,52,2020-01-02,1.58,4,364,364.0
869984,074. Fútbol 8G Apartment,396363,Alcambarcelona,les Corts,41.3824,2.12919,Entire home/apt,2,6,2019-06-02,0.06,89,323,322.99
39997239,Encantadora y luminosa habitación cerca de Ramblas,302839601,Lionel,el Raval,41.37796,2.17502,Private room,1,9,2020-12-21,1.68,1,19,18.93
17959322,Large Family Friendly Attic Apartment with Lift,9798228,Simon,"Sant Pere, Santa Caterina i la Ribera",41.388,2.17779,Entire home/apt,30,5,2019-07-26,0.12,1,363,363.0
33524137,"Cosy studio in ""Plaça Espanya""",198773560,Amina,Hostafrancs,41.37907,2.14431,Private room,1,5,2019-06-28,0.22,1,180,180.0
42936586,Piso central Marta 1..,26165888,Silvia,Sant Antoni,41.38267,2.1619,Entire home/apt,2,0,,,45,365,365.0
45766140,Single Room In La Barceloneta For a Female Guest,256796397,Usman,la Barceloneta,41.37972,2.18733,Private room,1,1,2020-10-25,0.27,1,364,364.0
35262482,Dreamy&Bright Loft in Born (min 32 days),902253,Jordi,"Sant Pere, Santa Caterina i la Ribera",41.3854,2.18488,Entire home/apt,32,0,,,9,346,346.0
3675469,Habitación Doble / Double Room,17688638,Xavi,la Vila de Gràcia,41.4009,2.15602,Private room,3,148,2019-06-28,1.87,1,0,0.0
29824014,BEAUTIFUL ROOM NEAR TO SANTS STATION.,224333757,Mary Y Andres,Sants,41.37756,2.13393,Private room,5,67,2019-10-24,2.5,1,0,0.0
45668151,Casa Blanca,480528,Andrei,la Marina del Prat Vermell,41.35332,2.1482,Entire home/apt,32,0,,,22,296,295.4
44120673,Elegant apartment in the city center B267,151051795,Ana,l'Antiga Esquerra de l'Eixample,41.39072,2.15936,Entire home/apt,1,0,,,3,111,111.23
39857949,Estudio nuevo a estrenar al lado del metro  BE3,267312990,Gerard,Sants - Badal,41.37444,2.12412,Entire home/apt,30,2,2020-02-08,0.15,2,346,345.99
9147920,HABITACIÓN CENTRICA EN POBLE SEC,46783050,Eva,Sant Antoni,41.37558,2.16057,Private room,1,0,,,1,0,0.0
39113097,Alquiler habitacion,273818591,Montse,la Verneda i la Pau,41.41855,2.20566,Private room,31,0,,,2,364,364.0
28220952,Habitación 5 con cama matrimonial,15852448,Olí,Sant Gervasi - Galvany,41.3965,2.14777,Private room,3,13,2020-02-19,0.45,8,90,90.0
43964877,Excelente opción confort y drisfrute la mejor zona,187481645,Trino,l'Antiga Esquerra de l'Eixample,41.38467,2.16078,Private room,1,0,,,3,179,179.0
8217890,D5 - Centro Ciudad / Pº de Gracia PASEO5,336524176,Weflating,la Vila de Gràcia,41.39837,2.16046,Entire home/apt,60,0,,,28,277,276.98
35026667,AB Beach Poble Nou - Ref. GI2837,170716140,Robbie&Kay,el Poblenou,41.40114,2.20698,Entire home/apt,32,2,2020-05-07,0.12,182,245,244.99
21224065,Nordic - FOR SEASON,15884961,Enjoy,la Nova Esquerra de l'Eixample,41.38288,2.15525,Entire home/apt,32,0,,,13,194,194.0
23681590,AB Premium Old Town - Ref. GI2615,170716140,Robbie&Kay,el Raval,41.38325,2.16659,Entire home/apt,32,0,,,182,255,254.99
14233148,habitacion tranquila con ambiente familiar,86531779,Ana Maria,Navas,41.41663,2.18957,Private room,1,172,2020-03-01,3.12,1,365,365.0
14098489,"Double room, private balcony in Sants",84649711,Cecilia,Sants - Badal,41.37181,2.13078,Private room,1,8,2016-09-29,0.14,1,0,0.0
42969818,Habitacion imd. Con balcón,342115982,Roxana,les Corts,41.38338,2.13827,Private room,1,0,,,1,365,365.0
37548416,STAY Miró 3 Bedrooms 2 Bathrooms Apartment,265343614,Stay,la Nova Esquerra de l'Eixample,41.38032,2.14711,Entire home/apt,1,10,2021-01-02,0.59,19,317,317.06
27766690,Private room · Amazing Cozy Room · Sants Montjuic,87273019,AndreSi,la Bordeta,41.37276,2.13976,Private room,2,2,2018-09-08,0.07,2,365,365.0
42501682,Modern and stylish double bed Flat in Born,280417102,Ran,"Sant Pere, Santa Caterina i la Ribera",41.38903,2.18047,Entire home/apt,32,1,2020-11-03,0.3,7,316,316.0
7993355,Habitación Cuádruple con baño compartido,42193565,Ideal,Sants,41.38353,2.14055,Private room,1,2,2016-07-23,0.03,4,365,365.0
8300001,Centrico con 3 habitaciones 13,6797428,Bellart,"Sant Pere, Santa Caterina i la Ribera",41.38366,2.18021,Entire home/apt,3,66,2020-01-06,1.17,14,310,309.94
26468577,Exclusive Three Bedroom Apartment w Charming Patio,4897883,Simona,Sants,41.37898,2.13736,Entire home/apt,2,63,2021-01-16,2.02,7,156,156.08
24075696,HABITACION DOBLE CERCA D SAGRADA FALIMIA Y T.AGBAR,39113880,Antonio Jose,el Fort Pienc,41.3989,2.18085,Private room,2,1,2018-04-08,0.03,1,0,0.0
23492339,Modern Apartment in Gracia with Private Pool,34891506,Ana,la Vila de Gràcia,41.4057,2.15629,Entire home/apt,4,59,2021-01-07,1.67,1,260,260.07
37527077,Single room.Habitacion individual. Near Pl.Espanya,21032928,Jesús,la Marina de Port,41.36214,2.13826,Private room,2,1,2019-08-19,0.06,1,88,88.0
39097384,11-ALGUERA APARTMENTS - Long Stay for 6 people,258716869,Alguera Independencia,el Camp de l'Arpa del Clot,41.41176,2.17851,Entire home/apt,32,0,,,8,40,40.0
40586580,Center room un a flat with large chilly terrace,314487396,Roberto,el Barri Gòtic,41.38091,2.17577,Private room,3,0,,,1,365,365.0
23383791,Apartamento cerca d Plz España y Sants Estacion,79256181,Noel,Sants,41.37426,2.13367,Entire home/apt,3,2,2018-10-23,0.06,1,0,0.0
42912731,Barcelona Apartment Sarrià Pedralbes,157250994,Apartment Barcino,Sant Gervasi - Galvany,41.40049,2.1377,Entire home/apt,30,0,,,90,277,276.97
18436222,Genuine Loft - medium term rental for students,33851427,Packo & Enric,el Raval,41.38002,2.1638,Entire home/apt,60,4,2018-11-30,0.1,2,365,365.0
40795882,King room with balcony and private batrhoom,771458,Rita,Sant Antoni,41.37942,2.15556,Private room,30,0,,,16,365,365.0
35025928,AB Beach Poble Nou - Ref. GI2839,170716140,Robbie&Kay,el Poblenou,41.39981,2.20582,Entire home/apt,32,1,2020-08-30,0.18,182,336,336.06
45628523,"Precioso, entre La Pedrera y Casa Batlló (ME)*Bcn*",10547296,Flateli,la Dreta de l'Eixample,41.39257,2.16122,Entire home/apt,32,0,,,69,364,364.0
24088550,Center room,158869074,Daniel,la Nova Esquerra de l'Eixample,41.37889,2.15307,Private room,1,0,,,1,0,0.0
31666902,Sagrada Familia- luxiurious☀️queen bed+Balcony.,237429789,David,la Sagrada Família,41.41032,2.17494,Private room,3,0,,,2,365,365.0
42057927,Habitación individual En barrio d sagrada familia,333355525,Katheryn Y Fernando,la Sagrada Família,41.40295,2.17068,Private room,1,0,,,1,179,179.0
23693449,"Room in city center , with jacuzzi & sauna",55797413,Miki,"Sant Pere, Santa Caterina i la Ribera",41.39015,2.17797,Shared room,31,0,,,1,270,270.01
23194381,Enjoy living next to Las Ramblas! Monthly rental,172462374,Apartaments Unió,el Raval,41.3796,2.17328,Entire home/apt,27,2,2020-10-31,0.13,13,254,254.01
21694981,Single room available,157939037,Gabriel,Sant Antoni,41.37544,2.15653,Private room,21,1,2018-06-04,0.03,1,0,0.0
13622174,SPACE DESIGN ROOM / Tibidabo Gracia Lesseps area,3129754,Frank,el Putxet i el Farró,41.40255,2.14658,Private room,32,19,2019-09-12,0.34,1,347,347.0
46392586,Central 1 bedroom apartment in Universitat,265180440,Sleep,la Nova Esquerra de l'Eixample,41.38494,2.15423,Entire home/apt,30,0,,,13,91,91.12
6457302,Doubble Room,12772429,Elba,Sant Antoni,41.3788,2.15779,Private room,1,2,2015-06-21,0.03,1,0,0.0
31826603,Cozy and sunny room with private terrace,238518568,Jessica,Sants,41.37805,2.13487,Private room,1,27,2020-07-15,1.13,3,0,0.0
39219334,Apartamento turistico en L'Eixample de Barcelona,37610930,Jacobo,la Nova Esquerra de l'Eixample,41.38253,2.15418,Entire home/apt,2,18,2020-09-30,1.18,3,103,102.98
5024857,Lovely apartment Born/Barceloneta,9478280,Simona & Pia,"Sant Pere, Santa Caterina i la Ribera",41.38254,2.18575,Entire home/apt,32,6,2019-04-30,0.09,45,132,131.98
29176221,Superior 2 bedroom apartment with balcony 34,208199613,Corina & Eduardo,el Raval,41.37885,2.1733,Entire home/apt,32,1,2019-06-29,0.05,19,32,31.94
33125341,Новая квартира у моря с бассейном на 18ом этаже,249367817,Dmitriy,el Besòs i el Maresme,41.41179,2.21953,Entire home/apt,30,3,2019-08-12,0.14,1,0,0.0
43066985,Apartamento con habitación doble en el gótico,342498888,B&F Accommodations,el Barri Gòtic,41.38065,2.17633,Entire home/apt,32,0,,,5,339,338.93
36129345,Bonita habitacion de cama doble en piso en Gracia,36607755,Igor,la Vila de Gràcia,41.40303,2.15508,Private room,32,0,,,97,256,256.02
43084070,PENTHOUSE LOFT IN THE GOTHIC QUARTER,333694747,B&F Apartments,el Barri Gòtic,41.37909,2.18004,Entire home/apt,32,1,2020-12-12,0.49,9,225,225.02
44273256,Ronda de Sant Pere XII,356720969,Alma,la Dreta de l'Eixample,41.39102,2.17442,Entire home/apt,3,0,,,14,0,0.0
27271819,Beautiful room in Gran Via 2.2 (4),1503151,Laia,la Nova Esquerra de l'Eixample,41.37917,2.15375,Private room,32,0,,,81,285,285.0
46271310,The Hipstel Parallel Hostel BED IN DORM 10,374632292,The Hipstel Parallel,el Poble Sec,41.37242,2.16633,Shared room,1,0,,,7,364,364.0
6276125,Central room near the beach,14544382,Raphael,el Barri Gòtic,41.37691,2.17838,Private room,4,1,2015-05-20,0.01,1,0,0.0
8266126,A home away from home in El Born,10766707,Marta,"Sant Pere, Santa Caterina i la Ribera",41.38804,2.17679,Private room,2,7,2015-11-03,0.11,1,0,0.0
41896154,Lucasland BCN - 5-0 - El Capricho de Gaudí,26193907,Lucasland,la Sagrada Família,41.40367,2.177,Entire home/apt,2,0,,,11,224,223.94
36128825,Amplia habitacion de cama doble y galeria - Gracia,36607755,Igor,la Vila de Gràcia,41.40293,2.15547,Private room,32,0,,,97,255,254.99
11079756,Big room private bath Plaça Catalunya,13952311,Laura,l'Antiga Esquerra de l'Eixample,41.38747,2.16388,Private room,2,47,2019-12-08,0.78,1,107,107.04
23211677,Apartment for executives in Barcelona Center for 6,171236207,My Space,Sant Gervasi - Galvany,41.40132,2.13819,Entire home/apt,1,7,2021-01-17,0.2,73,319,318.95
42323806,COZY AND SUNNY ROOM ON SAGRADA FAMILIA,336257646,Shorena,el Camp d'en Grassot i Gràcia Nova,41.40351,2.16876,Private room,2,5,2020-09-25,0.42,2,179,179.0
41974762,Single room between Gracia and diagonal,332276665,Gaia,la Vila de Gràcia,41.4004,2.15171,Private room,2,0,,,1,88,88.0
24818217,"Modern,cosy apartment in the heart of Poblenou",30765582,Marta,el Poblenou,41.40441,2.203,Entire home/apt,6,1,2018-07-18,0.03,1,178,178.0
39017338,Huge room interior with desk,54830628,Bruno,la Nova Esquerra de l'Eixample,41.38235,2.15194,Private room,30,0,,,3,47,46.99
26770664,ACOGEDORA HABITACIÓN EN BARCELONA!!!,127651191,Yaneysi,la Sagrera,41.42559,2.18541,Private room,1,68,2019-11-16,2.19,1,180,180.0
24364087,SÚPER COOL ROOM IN SAN ANTONI/ Eixample,9212889,Abdel,Sant Antoni,41.37941,2.15725,Private room,2,30,2020-01-02,0.87,3,90,90.0
22154964,NEW LUXURIOUS APARTMENT  -  VINE A CASA  2,161704516,Viktor D-IDEA,"Sant Pere, Santa Caterina i la Ribera",41.38408,2.18172,Entire home/apt,32,15,2021-01-10,0.42,3,337,336.89
21844137,HABITACIÓN DOBLE EN EL CENTRO MUY BIEN COMUNICADA,88326520,Shattia,el Baix Guinardó,41.41095,2.17106,Private room,3,1,2018-02-21,0.03,1,0,0.0
34354034,"Comfortable, modern and central 2-bed, 2 bath.",168091065,Long Term Apartments,el Raval,41.38511,2.16732,Entire home/apt,31,0,,,27,358,357.99
47984201,Poble Sec Apartment Barcelona,370718107,Alexandre,el Poble Sec,41.37334,2.16603,Entire home/apt,1,0,,,6,259,259.27
45331758,Apartamento con vistas a las Ramblas N8,366437708,Jose Manuel,la Dreta de l'Eixample,41.39114,2.16228,Entire home/apt,33,0,,,6,364,364.0
171646,Sagrada Familia Clot Atico - Wifi/Private/Clean,400154,Mireia,el Clot,41.40696,2.18711,Entire home/apt,3,44,2020-01-06,0.47,9,0,0.0
21722173,Wide apartment in magical Barri Gotic area,158023606,Habitat Apartments,el Barri Gòtic,41.3813,2.17498,Entire home/apt,1,30,2020-02-23,0.82,105,172,172.42
46702349,roortop private terrace in plaza cataluña apartmen,316493984,Ruth Y Juan,la Dreta de l'Eixample,41.38986,2.16938,Entire home/apt,6,2,2021-01-01,1.15,4,31,30.98
5613374,Duplex Pelayo Attic Deluxe - BCN54,2151490,Juan,el Raval,41.3851,2.16612,Entire home/apt,2,32,2020-01-03,0.45,6,40,39.95
480975,Cozy loft with a big terrace!,2272146,Javi,el Poble Sec,41.37205,2.16569,Private room,1,0,,,1,0,0.0
45108851,HiGuests - Sagrada Familia Apartments 1-1,250042982,Arnau,el Camp de l'Arpa del Clot,41.41057,2.18642,Entire home/apt,1,1,2020-08-30,0.18,19,356,356.02
45231475,La stanza che fa per te,300290879,Zhaneta,la Sagrada Família,41.40672,2.18091,Private room,1,0,,,1,0,0.0
9486348,Art Gallery Apartment 3A,9784103,Apartime,el Poble Sec,41.3734,2.16225,Entire home/apt,3,9,2021-01-22,0.2,23,284,284.01
35023290,AB Beach Poble Nou - Ref. GI2843,170716140,Robbie&Kay,el Poblenou,41.40147,2.20734,Entire home/apt,32,1,2019-09-11,0.06,182,57,56.75
7977915,Catalan golden dreams,40676061,Be Barcelona,l'Antiga Esquerra de l'Eixample,41.38718,2.15777,Entire home/apt,1,148,2020-02-16,2.28,21,0,0.0
7686431,Piso a compartir junto Pl Catalunya,4223815,Cristina,el Barri Gòtic,41.38551,2.17447,Private room,32,6,2020-11-20,0.09,3,237,236.98
4344324,Classic & Modern 2 Bed in Eixample,3590196,DestinationBCN - Apartments,la Dreta de l'Eixample,41.38625,2.16516,Entire home/apt,2,11,2020-01-25,0.16,14,260,260.04
22395831,APBCN Apartments Bright and Charming Apartment 1-1,160554212,Apbcn,la Dreta de l'Eixample,41.39524,2.17546,Entire home/apt,1,33,2020-03-12,0.92,9,345,344.97
40694436,Double Rooms per weeks or months in centre BCN,309462052,BacHome Gallery B&B,la Dreta de l'Eixample,41.39618,2.17003,Private room,21,0,,,1,90,90.0
41332440,Double Room near BEACH -B&B-very centric,324784109,Ana,el Parc i la Llacuna del Poblenou,41.39722,2.19223,Private room,1,1,2020-01-07,0.07,1,179,179.0
42802442,Alquiler de Habitacion Individual,304352484,Eduardo,la Nova Esquerra de l'Eixample,41.38137,2.14824,Private room,4,0,,,2,0,0.0
41790004,Cozy LLull Apartment,180908619,Melissa,la Vila Olímpica del Poblenou,41.3912,2.19078,Entire home/apt,31,0,,,6,365,365.0
42780745,Barcelona's best Private Room,171793405,Luis,Sant Andreu,41.43359,2.18811,Private room,2,0,,,1,179,179.0
46673542,Modern 2-bedroom apartment in Gracia neighborhood,4146729,Sensation,el Camp d'en Grassot i Gràcia Nova,41.40772,2.16659,Entire home/apt,4,0,,,15,90,90.0
19780662,"Near the beach, 3 bedroom 2 bath, Pool, Terrace AC",5878688,Yaiza,el Poblenou,41.40035,2.19715,Entire home/apt,30,98,2021-01-02,2.54,40,63,63.0
32788944,Habitación con terraza en Eixample/Sagrada Familia,154244889,Angela,el Fort Pienc,41.39842,2.17787,Private room,2,19,2020-03-01,0.93,1,1,1.0
27770985,"Amazing views , Elevator and a private terrace",3185342,Casamona,la Barceloneta,41.3806,2.1889,Entire home/apt,31,0,,,2,88,88.0
1455788,028. Avenida Roma Apartment,396363,Alcambarcelona,l'Antiga Esquerra de l'Eixample,41.38572,2.15457,Entire home/apt,2,10,2020-03-06,0.11,89,303,302.84
7140630,Habitación doble en el centro deBCN,37396319,Alejandro,"Sant Pere, Santa Caterina i la Ribera",41.38449,2.17826,Private room,1,0,,,1,0,0.0
34572271,Habitacion doble en el corazón de Barcelona,28277242,Anaïs,el Raval,41.38003,2.16897,Private room,2,37,2019-11-17,1.73,1,364,364.0
41895796,Lucasland BCN 2-2 Casa Sayrach,26193907,Lucasland,la Sagrada Família,41.40292,2.17521,Entire home/apt,2,0,,,11,221,220.69
38541749,Modern Apartment in Ciutat Vella,293612039,Home Club,el Barri Gòtic,41.38179,2.181,Entire home/apt,31,0,,,14,178,178.0
41895963,Lucasland BCN 3-2 Casa Bellesguard,26193907,Lucasland,la Sagrada Família,41.40312,2.17543,Entire home/apt,2,1,2020-02-24,0.08,11,162,162.01
38882621,Apartamento amplio junto al metro,13659734,Sergio,les Roquetes,41.44624,2.17588,Private room,1,3,2019-10-22,0.18,1,0,0.0
43565503,APARTAMENTO 2-4 PAX,242522353,Augusta,el Putxet i el Farró,41.40235,2.14807,Entire home/apt,1,0,,,7,276,276.03
38721040,AB Joaquim Costa - Ref. GI2864,170716140,Robbie&Kay,el Raval,41.38237,2.16496,Entire home/apt,32,0,,,182,251,250.83
39416655,chill atic,302760750,Melon,la Vila de Gràcia,41.39782,2.1556,Private room,2,1,2019-10-26,0.06,1,89,89.0
35106646,Bed in a 8 Bed Dorm (Shared Room),237361817,Hostel One Ramblas,el Poble Sec,41.37304,2.17358,Hotel room,1,5,2019-10-26,0.24,4,263,263.01
13911601,Be My Guest,82517903,Viviane,la Sagrera,41.42272,2.18588,Private room,32,1,2016-09-22,0.02,1,90,90.0
31585991,"Habitaciòn Familiar en Hostal, Barcelona centro",223478478,Tariffy,Sant Antoni,41.37799,2.15354,Private room,1,31,2020-08-18,1.26,4,224,223.96
46253584,Alohause | Cálida Hab | Baño Priv | Desk | Sants,204662752,Tania & Gonzalo,Sants,41.37608,2.13463,Private room,30,0,,,38,226,225.97
44526914,Double/Twin Room at Hotel Arc La Rambla,266902641,Hotel Arc La Rambla,el Raval,41.37846,2.17506,Private room,1,0,,,3,322,321.96
10564417,1304 - PENTHOUSE TERRACE,5729069,Barcelona,la Dreta de l'Eixample,41.39083,2.17481,Entire home/apt,1,26,2019-09-22,0.44,21,39,39.13
27016165,Gignas 1 Apartment,4396136,Marisa,el Barri Gòtic,41.3804,2.17989,Entire home/apt,32,0,,,35,0,0.0
32445275,Cozy Central&Sunny/2' Square Cataluña/5' Cathedral,243730433,Yanina&Marcela,"Sant Pere, Santa Caterina i la Ribera",41.38757,2.17452,Entire home/apt,30,7,2020-08-31,0.37,2,282,282.01
